totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4442519932.074253,5492519945.824253,573970089.3464713,3201132.375,168037214.18815225,2024-05-01T09:34:06+00:00,,,
,,,,,2024-05-01T09:34:07+00:00,3201132.375,970519552.0,306666112.0
