totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4829628586.998799,5529628602.832133,663206516.9261839,3209132.0625,178700634.00444144,2024-08-16T18:33:57+00:00,,,
,,,,,2024-08-16T18:33:57+00:00,3209132.0625,981122560.0,310133120.0
