totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4347900840.825253,5485400854.0544195,533533672.10607535,3198763.625,161958116.1392522,2024-04-09T22:33:56+00:00,,,
,,,,,2024-04-09T22:33:57+00:00,3198763.625,969584640.0,306562112.0
