totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3956911447.809971,5444411458.955805,416938050.35056686,3200720.75,143704136.69291052,2023-11-30T10:33:55+00:00,,,
,,,,,2023-11-30T10:33:56+00:00,3200720.75,895789056.0,290223488.0
