totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3765472936.0221963,5427972946.126363,409256352.13719785,3266604.9375,141149067.8959134,2023-10-06T00:33:58+00:00,,,
,,,,,2023-10-06T00:33:59+00:00,3266604.9375,760419840.0,254353088.0
