totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3765740267.660221,5428240277.764388,409312730.8036764,3265681.9375,141079804.25343126,2023-10-06T22:33:58+00:00,,,
,,,,,2023-10-06T22:33:59+00:00,3265681.9375,762437632.0,255387008.0
