totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4145011232.846903,5457511245.034403,434845637.4536446,3199255.125,159614496.9479379,2024-01-13T06:33:57+00:00,,,
,,,,,2024-01-13T06:33:59+00:00,3199255.125,933466112.0,294995520.0
