totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4736283109.916085,5523783125.228585,643892862.6781118,3207158.0625,176573313.09670645,2024-07-31T04:33:55+00:00,,,
,,,,,2024-07-31T04:33:56+00:00,3207158.0625,977943552.0,308905728.0
