totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4537772134.278604,5500272148.549437,599690201.5575659,3202834.9375,172518982.5001409,2024-05-24T10:33:55+00:00,,,
,,,,,2024-05-24T10:33:56+00:00,3202834.9375,973155840.0,306868928.0
