totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4829805654.128996,5529805669.962329,663383013.9261839,3209145.5625,178614414.70038015,2024-08-17T06:33:55+00:00,,,
,,,,,2024-08-17T06:33:56+00:00,3209145.5625,981122560.0,310136704.0
