totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4537447958.476003,5499947972.746836,600056187.6913394,3202644.375,173295760.59074938,2024-05-23T11:33:55+00:00,,,
,,,,,2024-05-23T11:33:56+00:00,3202644.375,973155840.0,306862656.0
