totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4341616904.8766,5479116918.105767,551969752.1997029,3197592.75,155176497.13223842,2024-03-21T17:33:56+00:00,,,
,,,,,2024-03-21T17:33:57+00:00,3197592.75,965504000.0,306511104.0
