totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3762879713.297518,5425379723.401685,408151250.4120887,3277181.875,142119095.37815174,2023-09-27T02:33:56+00:00,,,
,,,,,2023-09-27T02:33:57+00:00,3277181.875,727459840.0,242086528.0
