totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4634819825.770266,5509819840.561933,628664783.4693081,3205036.1875,177659035.49286515,2024-06-21T06:33:55+00:00,,,
,,,,,2024-06-21T06:33:56+00:00,3205036.1875,975096320.0,307901440.0
