totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4051759034.9528804,5451759046.619547,434434130.20271593,3202904.3125,145572533.3817366,2023-12-25T03:33:55+00:00,,,
,,,,,2023-12-25T03:33:56+00:00,3202904.3125,927117824.0,292615232.0
