totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4436997112.932639,5486997126.682639,552728398.7709554,3198872.3125,174821778.6211613,2024-04-14T19:33:56+00:00,,,
,,,,,2024-04-14T19:33:57+00:00,3198872.3125,969815040.0,306641472.0
