totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4730162108.70399,5517662124.01649,634334758.9214365,3206076.75,185080764.18601537,2024-07-13T18:33:56+00:00,,,
,,,,,2024-07-13T18:33:57+00:00,3206076.75,977037312.0,308206080.0
