totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4837868957.795791,5537868973.629124,661092532.1884441,3212810.25,172759139.39797133,2024-09-09T07:33:54+00:00,,,
,,,,,2024-09-09T07:33:55+00:00,3212810.25,984327168.0,312947008.0
