totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3957311099.5302014,5444811110.676035,417211551.77766997,3201161.9375,143588321.5603585,2023-12-01T18:33:55+00:00,,,
,,,,,2023-12-01T18:33:56+00:00,3201161.9375,896058368.0,290224896.0
