totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4443716014.53164,5493716028.28164,575737564.0466995,3201261.8125,168430270.47507605,2024-05-04T23:33:56+00:00,,,
,,,,,2024-05-04T23:33:57+00:00,3201261.8125,971133952.0,306675328.0
