totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3763929451.4550037,5426429461.559171,407967730.8086379,3266925.375,143775526.70958644,2023-09-30T18:33:55+00:00,,,
,,,,,2023-09-30T18:33:56+00:00,3266925.375,756395520.0,253198016.0
