totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4046920430.706418,5446920442.373085,416799077.9022782,3201169.4375,146231633.38236234,2023-12-08T19:33:55+00:00,,,
,,,,,2023-12-08T19:33:56+00:00,3201169.4375,907002880.0,292209280.0
