totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4146895279.855779,5459395292.043279,437118078.05299115,3198776.8125,152176170.57578242,2024-01-19T10:33:55+00:00,,,
,,,,,2024-01-19T10:33:56+00:00,3198776.8125,934356992.0,295001280.0
