totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4244812149.4030547,5469812162.111388,465177479.6238535,3199532.1875,152758726.37642643,2024-02-22T04:33:56+00:00,,,
,,,,,2024-02-22T04:33:57+00:00,3199532.1875,955092992.0,304846208.0
