totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3860358251.3994417,5435358262.024442,431856331.8120953,3201604.3125,148876619.20587334,2023-10-31T02:33:57+00:00,,,
,,,,,2023-10-31T02:33:58+00:00,3201604.3125,865755136.0,282511872.0
