totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4338752728.623074,5476252741.85224,551414960.0655903,3198213.25,163503501.98287714,2024-03-12T23:33:55+00:00,,,
,,,,,2024-03-12T23:33:56+00:00,3198213.25,964189696.0,306035264.0
