totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3764404565.115635,5426904575.219802,408348698.142509,3267265.1875,143451388.36894563,2023-10-02T09:33:57+00:00,,,
,,,,,2023-10-02T09:33:58+00:00,3267265.1875,757941760.0,253348224.0
