totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4734435986.373847,5521936001.686347,642115064.7137972,3206710.9375,181141258.59396777,2024-07-25T22:33:55+00:00,,,
,,,,,2024-07-25T22:33:56+00:00,3206710.9375,977585152.0,308559360.0
