totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3759978726.8535247,5422478736.957691,405803552.9647316,3263004.375,144961379.50050852,2023-09-17T03:33:56+00:00,,,
,,,,,2023-09-17T03:33:57+00:00,3263004.375,701488128.0,231495552.0
