totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3763164829.9868975,5425664840.091064,408485190.482164,3267647.1875,142189372.508127,2023-09-28T03:33:55+00:00,,,
,,,,,2023-09-28T03:33:56+00:00,3267647.1875,748577280.0,252091136.0
