totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4727653128.563812,5515153143.876312,626404527.9764678,3205525.125,193513355.21782497,2024-07-06T14:33:55+00:00,,,
,,,,,2024-07-06T14:33:56+00:00,3205525.125,976709632.0,307974528.0
