totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4832340695.867132,5532340711.700465,661887906.3791318,3212044.875,177140157.49496803,2024-08-24T12:33:56+00:00,,,
,,,,,2024-08-24T12:33:56+00:00,3212044.875,983965696.0,312739712.0
