totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4337185945.328471,5474685958.557637,551846134.4510784,3197965.0625,162829788.5245076,2024-03-08T04:33:55+00:00,,,
,,,,,2024-03-08T04:33:56+00:00,3197965.0625,962337280.0,306030208.0
