totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4835988549.115293,5535988564.948626,660978479.103285,3212516.75,175757486.68496054,2024-09-03T22:33:55+00:00,,,
,,,,,2024-09-03T22:33:55+00:00,3212516.75,984327168.0,312902528.0
