totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4926603126.627314,5539103142.981481,667152290.1884441,3212878.75,178375587.25546116,2024-09-12T19:33:56+00:00,,,
,,,,,2024-09-12T19:33:57+00:00,3212878.75,984506368.0,312991872.0
