totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4925667896.34433,5538167912.698497,661231783.1884441,3212823.1875,184750728.1534008,2024-09-10T03:33:56+00:00,,,
,,,,,2024-09-10T03:33:56+00:00,3212823.1875,984327168.0,312947008.0
