totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4149147677.4629526,5461647689.650453,448341150.1446218,3198680.25,152189210.42798287,2024-01-26T18:33:56+00:00,,,
,,,,,2024-01-26T18:33:57+00:00,3198680.25,939863040.0,295078272.0
