totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3766335096.9574804,5428835107.061647,409559880.1078363,3264631.125,141150539.7952073,2023-10-08T23:33:55+00:00,,,
,,,,,2023-10-08T23:33:56+00:00,3264631.125,771489792.0,257536512.0
