totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4048163049.998177,5448163061.664844,425014265.25752676,3200560.6875,144109564.81722006,2023-12-12T23:33:55+00:00,,,
,,,,,2023-12-12T23:33:55+00:00,3200560.6875,923233792.0,292180864.0
