totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4836337452.817761,5536337468.651095,661958167.5154974,3212546.0625,176200161.33628365,2024-09-04T22:33:55+00:00,,,
,,,,,2024-09-04T22:33:56+00:00,3212546.0625,984327168.0,312907008.0
