totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3858881233.0465775,5433881243.671577,428279769.39015144,3204725.3125,145365905.62815744,2023-10-26T02:33:55+00:00,,,
,,,,,2023-10-26T02:33:56+00:00,3204725.3125,841205760.0,275892352.0
