totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3858891232.2698293,5433891242.89483,428294769.39015144,3204756.1875,145388195.69532958,2023-10-26T03:33:55+00:00,,,
,,,,,2023-10-26T03:33:56+00:00,3204756.1875,841205760.0,275892352.0
