totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4150405227.0985885,5462905239.286089,437356738.90909386,3204411.1875,155329261.03921595,2024-01-30T21:33:56+00:00,,,
,,,,,2024-01-30T21:33:56+00:00,3204411.1875,943646208.0,297620352.0
