totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4732780060.122394,5520280075.434894,637012368.8020381,3206601.375,185001031.88394585,2024-07-21T05:33:56+00:00,,,
,,,,,2024-07-21T05:33:57+00:00,3206601.375,977559552.0,308569024.0
