totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4441738995.656919,5491739009.406919,571894820.6345432,3200515.1875,166472242.56332946,2024-04-29T01:33:55+00:00,,,
,,,,,2024-04-29T01:33:56+00:00,3200515.1875,970493952.0,306663872.0
