totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4440318591.753013,5490318605.503013,567361506.6199782,3199942.1875,165192707.03903976,2024-04-24T19:33:56+00:00,,,
,,,,,2024-04-24T19:33:57+00:00,3199942.1875,970493952.0,306677952.0
