totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4727840527.511749,5515340542.824249,627951033.9764678,3205537.5,193598758.5213679,2024-07-07T03:33:56+00:00,,,
,,,,,2024-07-07T03:33:57+00:00,3205537.5,976709632.0,307975680.0
