totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4348498920.664262,5485998933.893429,534654141.2372703,3198799.4375,162068309.73954406,2024-04-11T18:33:56+00:00,,,
,,,,,2024-04-11T18:33:57+00:00,3198799.4375,969789440.0,306605056.0
