totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4736917544.854594,5524417560.167094,644001176.4460924,3207188.375,176497654.48426536,2024-08-01T23:33:56+00:00,,,
,,,,,2024-08-01T23:33:57+00:00,3207188.375,977943552.0,308911360.0
