totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4346047085.531208,5483547098.760375,545218913.6113118,3198452.75,159229753.85087067,2024-04-04T06:33:55+00:00,,,
,,,,,2024-04-04T06:33:56+00:00,3198452.75,969512960.0,306570816.0
