totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4441431244.2802925,5491431258.0302925,571786819.036413,3200413.0625,166360480.31560877,2024-04-28T03:33:56+00:00,,,
,,,,,2024-04-28T03:33:57+00:00,3200413.0625,970493952.0,306666048.0
