totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4150633943.3108377,5463133955.498338,439346938.2097723,3204492.5625,154936551.67545503,2024-01-31T15:33:55+00:00,,,
,,,,,2024-01-31T15:33:56+00:00,3204492.5625,943760896.0,297662336.0
