totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4834950811.233623,5534950827.066956,659151088.2805248,3212215.625,176171852.00185066,2024-08-31T23:33:55+00:00,,,
,,,,,2024-08-31T23:33:55+00:00,3212215.625,984095232.0,312758528.0
