totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
3951855218.203042,5439355229.348875,408115220.33140063,3199656.1875,151175968.9049009,2023-11-13T11:33:55+00:00,,,
,,,,,2023-11-13T11:33:56+00:00,3199656.1875,880726528.0,287729728.0
