totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4537067388.2018175,5499567402.472651,589649495.6913394,3202616.5625,173520893.42560747,2024-05-22T08:33:56+00:00,,,
,,,,,2024-05-22T08:33:57+00:00,3202616.5625,973153792.0,306848896.0
