totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4832941544.719663,5532941560.552997,658175941.1287974,3212077.6875,176448085.53586224,2024-08-26T05:33:55+00:00,,,
,,,,,2024-08-26T05:33:56+00:00,3212077.6875,983965696.0,312740800.0
