totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4832132613.30674,5532132629.140073,662335441.7991318,3212034.75,177113642.39527613,2024-08-23T22:33:54+00:00,,,
,,,,,2024-08-23T22:33:55+00:00,3212034.75,983965696.0,312741376.0
