totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4834802362.739872,5534802378.573206,659113088.2805248,3212207.1875,176165189.54037312,2024-08-31T13:33:54+00:00,,,
,,,,,2024-08-31T13:33:55+00:00,3212207.1875,984095232.0,312761728.0
