totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4249167854.40083,5474167867.109163,556449930.3077431,3197896.3125,153237860.4562853,2024-03-06T14:33:56+00:00,,,
,,,,,2024-03-06T14:33:57+00:00,3197896.3125,962337280.0,306024832.0
