totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4338657581.145662,5476157594.374829,551443860.0655903,3198205.5625,163503367.75214,2024-03-12T16:33:54+00:00,,,
,,,,,2024-03-12T16:33:55+00:00,3198205.5625,964189696.0,306038528.0
