totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4632885501.446196,5507885516.237862,622321313.6940056,3203664.875,179247500.1258296,2024-06-15T16:33:56+00:00,,,
,,,,,2024-06-15T16:33:57+00:00,3203664.875,973790720.0,306909952.0
