totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4635846209.402836,5510846224.194503,627841389.1236227,3205106.75,177494377.5462017,2024-06-24T05:33:56+00:00,,,
,,,,,2024-06-24T05:33:57+00:00,3205106.75,975121920.0,307903808.0
