totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4828423083.066907,5528423098.900241,662885528.6089954,3208049.875,181576507.93573037,2024-08-13T07:33:55+00:00,,,
,,,,,2024-08-13T07:33:56+00:00,3208049.875,980515840.0,309790592.0
