totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints
4144372523.1230474,5456872535.310547,433156886.41272426,3199783.4375,160647234.34123173,2024-01-11T04:33:56+00:00,,,
,,,,,2024-01-11T04:33:57+00:00,3199783.4375,932851712.0,294990336.0
